Category,Country,Customer ID,Order Date,Order ID,Payment Method,Product ID,Return Status,Review,Review Rating,Review Stars,Shipping Method,Table dim,Type Selected,# Customers,# Orders,# Products,Discount,Discount/Unit,Metric Selection,Metric Selection vs,Price,Profit,Profit/Unit,Quantity,Returned Quantity,Shipping Cost,Shipping Cost/Unit,Total Sales
Sports,France,2622,27-02-2023 00:00:00,ORDER06941,Bank Transfer,733,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.24,0.06,108.0,4.0,35.53,18.24,4.56,4,1,6.16,1.54,108.01
Sports,France,6626,12-07-2023 00:00:00,ORDER09107,Bank Transfer,417,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.26,0.065,"2,482.6",4.0,838.72,539.03,134.7575,4,2,31.22,7.805,2482.61
Sports,France,8127,20-05-2023 00:00:00,ORDER08579,Bank Transfer,403,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.38,0.054285714,"2,136.9",7.0,492.37,530.05,75.721428571,7,3,13.62,1.945714286,2136.89
Sports,France,7643,20-10-2023 00:00:00,ORDER02798,Bank Transfer,950,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.05,0.05,29.0,1.0,30.55,3.42,3.42,1,5,20.65,20.65,29.02
Sports,France,2330,11-10-2023 00:00:00,ORDER07779,Bank Transfer,730,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.3,0.03,402.2,10.0,57.46,101.3,10.13,10,0,12.18,1.218,402.22
Sports,France,4428,02-11-2023 00:00:00,ORDER08553,Bank Transfer,755,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.26,0.065,"1,278.8",4.0,432.03,155.49,38.8725,4,1,15.44,3.86,1278.81
Sports,France,4021,17-09-2023 00:00:00,ORDER05863,Bank Transfer,469,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.29,0.096666667,623.8,3.0,292.86,86.38,28.793333333,3,2,10.09,3.363333333,623.79
Sports,France,8931,23-03-2023 00:00:00,ORDER06086,Bank Transfer,685,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.24,0.034285714,"4,424.5",7.0,831.67,1282.04,183.148571429,7,4,26.18,3.74,4424.48
Books,Germany,3375,24-06-2023 00:00:00,ORDER08982,Bank Transfer,929,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.24,0.12,"1,166.2",2.0,767.22,226.38,113.19,2,1,39.57,19.785,1166.17
Books,Germany,1111,16-12-2023 00:00:00,ORDER02971,Bank Transfer,762,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.1,0.01,"1,245.4",10.0,138.38,313.69,31.369,10,3,40.98,4.098,1245.42
Books,Germany,1428,24-08-2023 00:00:00,ORDER07234,Bank Transfer,163,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.35,0.035,"5,991.6",10.0,921.79,630.95,63.095,10,3,37.98,3.798,5991.64
Books,Germany,9017,09-04-2023 00:00:00,ORDER03912,Bank Transfer,485,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.36,0.036,"2,574.4",10.0,402.25,592.28,59.228,10,4,40.83,4.083,2574.4
Books,Germany,8830,17-01-2023 00:00:00,ORDER01068,Bank Transfer,486,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.36,0.12,"1,194.7",3.0,622.22,189.21,63.07,3,4,32.06,10.686666667,1194.66
Books,Germany,9278,18-04-2023 00:00:00,ORDER07559,Bank Transfer,667,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.1,0.1,323.0,1.0,358.93,61.54,61.54,1,5,25.71,25.71,323.04
Books,Germany,4705,09-07-2023 00:00:00,ORDER08892,Bank Transfer,22,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.37,0.041111111,"5,402.6",9.0,952.84,562.75,62.527777778,9,2,43.91,4.878888889,5402.6
Books,Germany,5886,11-09-2023 00:00:00,ORDER04911,Bank Transfer,644,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.12,0.12,101.0,1.0,114.8,13.51,13.51,1,3,49.75,49.75,101.02
Books,Germany,3376,27-02-2023 00:00:00,ORDER07733,Bank Transfer,759,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.25,0.025,"7,133.2",10.0,951.09,1606.71,160.671,10,4,10.27,1.027,7133.17
Books,Germany,3936,01-09-2023 00:00:00,ORDER02446,Bank Transfer,678,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.16,0.16,493.6,1.0,587.59,94.09,94.09,1,0,35.93,35.93,493.58
Books,Germany,8467,08-05-2023 00:00:00,ORDER08177,Bank Transfer,749,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.27,0.038571429,"1,366.5",7.0,267.42,284.31,40.615714286,7,3,35.27,5.038571429,1366.52
Books,Germany,3948,20-03-2023 00:00:00,ORDER07492,Bank Transfer,77,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.36,0.04,"5,350.6",9.0,928.92,1224.27,136.03,9,3,16.33,1.814444444,5350.58
Books,Germany,1931,27-05-2023 00:00:00,ORDER04477,Bank Transfer,252,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.34,0.037777778,"3,528.8",9.0,594.07,677.42,75.268888889,9,4,10.74,1.193333333,3528.78
Clothing,Germany,3355,24-04-2023 00:00:00,ORDER06766,Bank Transfer,894,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.07,0.07,202.0,1.0,217.19,32.18,32.18,1,1,4.49,4.49,201.99
Clothing,Germany,3653,24-02-2023 00:00:00,ORDER06135,Bank Transfer,469,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.22,0.11,983.9,2.0,630.68,118.48,59.24,2,2,10.71,5.355,983.86
Clothing,Germany,9997,06-12-2023 00:00:00,ORDER05808,Bank Transfer,232,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.12,0.02,"1,526.5",6.0,289.11,196.74,32.79,6,3,18.62,3.103333333,1526.5
Clothing,Germany,8319,13-05-2023 00:00:00,ORDER07267,Bank Transfer,660,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.13,0.018571429,291.2,7.0,47.81,78.9,11.271428571,7,3,31.43,4.49,291.16
Clothing,Germany,3990,16-12-2023 00:00:00,ORDER09348,Bank Transfer,494,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.26,0.0325,"3,848.3",8.0,650.05,683.25,85.40625,8,1,48.04,6.005,3848.3
Clothing,Germany,7387,04-03-2023 00:00:00,ORDER05253,Bank Transfer,228,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.1,0.011111111,"6,141.3",9.0,758.19,1301.2,144.577777778,9,2,46,5.111111111,6141.34
Clothing,Germany,1417,06-07-2023 00:00:00,ORDER09443,Bank Transfer,571,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.38,0.063333333,"3,269.9",6.0,879,482.98,80.496666667,6,4,33.02,5.503333333,3269.88
Clothing,Germany,4395,03-08-2023 00:00:00,ORDER01638,Bank Transfer,166,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.05,0.0125,"1,602.0",4.0,421.58,340.33,85.0825,4,5,9.91,2.4775,1602
Clothing,Germany,8586,28-05-2023 00:00:00,ORDER05489,Bank Transfer,715,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.11,0.011,"7,547.0",10.0,847.98,1279.55,127.955,10,5,19.09,1.909,7547.02
Clothing,Germany,4808,23-05-2023 00:00:00,ORDER08930,Bank Transfer,731,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.36,0.036,"2,631.0",10.0,411.1,396.44,39.644,10,1,5.04,0.504,2631.04
Clothing,Germany,9111,03-11-2023 00:00:00,ORDER08123,Bank Transfer,76,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.37,0.074,330.1,5.0,104.78,63.18,12.636,5,3,15.89,3.178,330.06
Clothing,Germany,5503,22-09-2023 00:00:00,ORDER04140,Bank Transfer,472,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.21,0.03,"4,272.9",7.0,772.68,577.57,82.51,7,3,32.96,4.708571429,4272.92
Clothing,Germany,9842,12-08-2023 00:00:00,ORDER07612,Bank Transfer,591,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.06,0.008571429,"1,016.7",7.0,154.51,129.82,18.545714286,7,4,2.39,0.341428571,1016.68
Clothing,Germany,3399,07-10-2023 00:00:00,ORDER01892,Bank Transfer,483,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.36,0.04,"1,465.9",9.0,254.49,369.17,41.018888889,9,2,41.35,4.594444444,1465.86
Clothing,Germany,9043,19-01-2023 00:00:00,ORDER09335,Bank Transfer,418,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.4,0.04,"3,101.6",10.0,516.94,317.76,31.776,10,2,44.54,4.454,3101.64
Electronics,Germany,4981,22-09-2023 00:00:00,ORDER01473,Bank Transfer,819,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.32,0.08,991.3,4.0,364.45,269.86,67.465,4,1,9.74,2.435,991.3
Electronics,Germany,4196,28-07-2023 00:00:00,ORDER08285,Bank Transfer,831,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.19,0.019,"1,710.9",10.0,211.22,462.49,46.249,10,3,23.41,2.341,1710.88
Electronics,Germany,4848,02-04-2023 00:00:00,ORDER02461,Bank Transfer,826,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.37,0.04625,"3,488.0",8.0,692.07,525.31,65.66375,8,4,33.43,4.17875,3488.03
Electronics,Germany,7394,21-05-2023 00:00:00,ORDER06091,Bank Transfer,823,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.38,0.063333333,907.7,6.0,244.01,251.23,41.871666667,6,1,18.57,3.095,907.72
Electronics,Germany,5466,28-02-2023 00:00:00,ORDER09545,Bank Transfer,511,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.3,0.1,114.7,3.0,54.6,32.05,10.683333333,3,2,39.57,13.19,114.66
Electronics,Germany,6657,17-01-2023 00:00:00,ORDER02009,Bank Transfer,857,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.2,0.025,"3,468.2",8.0,541.91,361.79,45.22375,8,0,40.7,5.0875,3468.22
Electronics,Germany,5667,21-04-2023 00:00:00,ORDER08394,Bank Transfer,920,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.1,0.033333333,"1,258.1",3.0,465.96,237.16,79.053333333,3,2,12.08,4.026666667,1258.09
Electronics,Germany,6017,24-03-2023 00:00:00,ORDER09839,Bank Transfer,753,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.36,0.06,"1,766.3",6.0,459.97,412.88,68.813333333,6,2,39.63,6.605,1766.28
Electronics,Germany,4404,18-05-2023 00:00:00,ORDER07689,Bank Transfer,245,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.14,0.02,"3,699.2",7.0,614.48,1083.67,154.81,7,4,19.3,2.757142857,3699.17
Electronics,Germany,3364,21-05-2023 00:00:00,ORDER05124,Bank Transfer,664,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.15,0.015,"5,293.0",10.0,622.7,1230.15,123.015,10,4,43.51,4.351,5292.95
Electronics,Germany,4109,03-05-2023 00:00:00,ORDER05927,Bank Transfer,33,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.14,0.015555556,685.2,9.0,88.53,149.03,16.558888889,9,5,10.6,1.177777778,685.22
Electronics,Germany,1147,15-03-2023 00:00:00,ORDER02998,Bank Transfer,108,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.11,0.011,"1,381.7",10.0,155.25,387.34,38.734,10,5,12.5,1.25,1381.72
Electronics,Germany,4944,15-04-2023 00:00:00,ORDER07247,Bank Transfer,111,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.12,0.015,"2,234.4",8.0,317.38,458.89,57.36125,8,2,35.31,4.41375,2234.36
Electronics,Germany,2646,25-04-2023 00:00:00,ORDER05286,Bank Transfer,343,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.09,0.09,784.9,1.0,862.5,148.49,148.49,1,3,9.12,9.12,784.88
Electronics,Germany,8837,15-02-2023 00:00:00,ORDER04038,Bank Transfer,117,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.24,0.04,"2,286.8",6.0,501.48,362.63,60.438333333,6,1,31.1,5.183333333,2286.75
Electronics,Germany,5702,12-07-2023 00:00:00,ORDER08984,Bank Transfer,717,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.22,0.024444444,"2,853.1",9.0,406.43,514.28,57.142222222,9,4,3.21,0.356666667,2853.14
Electronics,Germany,2016,03-06-2023 00:00:00,ORDER05864,Bank Transfer,577,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.12,0.012,"4,820.4",10.0,547.77,901.03,90.103,10,4,42.15,4.215,4820.38
Electronics,Germany,9358,21-07-2023 00:00:00,ORDER05545,Bank Transfer,793,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.36,0.12,182.3,3.0,94.92,25.65,8.55,3,5,19.02,6.34,182.25
Home,Germany,1291,24-01-2023 00:00:00,ORDER09048,Bank Transfer,872,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.38,0.076,890.3,5.0,287.18,207.71,41.542,5,0,23.41,4.682,890.26
Home,Germany,4313,15-03-2023 00:00:00,ORDER08459,Bank Transfer,491,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.19,0.019,"4,130.4",10.0,509.93,1013.08,101.308,10,0,41.02,4.102,4130.43
Home,Germany,1229,11-11-2023 00:00:00,ORDER02482,Bank Transfer,503,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.3,0.03,"2,715.7",10.0,387.95,572.61,57.261,10,0,22.4,2.24,2715.65
Home,Germany,7511,26-10-2023 00:00:00,ORDER08313,Bank Transfer,984,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.37,0.37,127.4,1.0,202.27,26.62,26.62,1,2,48.79,48.79,127.43
Home,Germany,8110,14-12-2023 00:00:00,ORDER09367,Bank Transfer,391,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.29,0.03625,"3,228.7",8.0,568.44,679.92,84.99,8,2,6.2,0.775,3228.74
Home,Germany,9917,21-08-2023 00:00:00,ORDER05799,Bank Transfer,121,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.3,0.033333333,954.8,9.0,151.56,255.31,28.367777778,9,3,39.74,4.415555556,954.83
Home,Germany,9791,03-04-2023 00:00:00,ORDER04441,Bank Transfer,589,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.19,0.19,733.8,1.0,905.87,211.77,211.77,1,4,23.86,23.86,733.75
Home,Germany,8650,24-10-2023 00:00:00,ORDER07362,Bank Transfer,957,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.14,0.07,863.9,2.0,502.29,167.17,83.585,2,4,2.36,1.18,863.94
Home,Germany,4715,03-09-2023 00:00:00,ORDER05772,Bank Transfer,277,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.36,0.06,"3,500.9",6.0,911.69,697.11,116.185,6,3,25.23,4.205,3500.89
Home,Germany,9247,04-01-2023 00:00:00,ORDER01858,Bank Transfer,100,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.07,0.01,"2,294.6",7.0,352.47,324.92,46.417142857,7,3,22.43,3.204285714,2294.58
Home,Germany,8384,12-04-2023 00:00:00,ORDER02898,Bank Transfer,663,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.25,0.027777778,"1,897.2",9.0,281.06,378.15,42.016666667,9,4,14.02,1.557777778,1897.16
Home,Germany,2506,02-01-2023 00:00:00,ORDER01846,Bank Transfer,797,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.08,0.02,"2,126.5",4.0,577.84,226.97,56.7425,4,3,36.85,9.2125,2126.45
Home,Germany,9355,05-11-2023 00:00:00,ORDER01161,Bank Transfer,676,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.23,0.046,"2,915.6",5.0,757.29,372.36,74.472,5,5,26.92,5.384,2915.57
Home,Germany,5850,13-10-2023 00:00:00,ORDER06908,Bank Transfer,710,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.31,0.031,"4,480.4",10.0,649.33,630.88,63.088,10,2,13.49,1.349,4480.38
Home,Germany,7792,22-04-2023 00:00:00,ORDER05648,Bank Transfer,613,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.2,0.033333333,"3,915.1",6.0,815.64,534.05,89.008333333,6,3,8.64,1.44,3915.07
Home,Germany,8197,23-08-2023 00:00:00,ORDER02787,Bank Transfer,505,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.22,0.11,23.5,2.0,15.05,6.69,3.345,2,4,34.85,17.425,23.48
Home,Germany,1301,17-11-2023 00:00:00,ORDER06660,Bank Transfer,436,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.22,0.024444444,"4,056.3",9.0,577.82,1203.12,133.68,9,0,27.31,3.034444444,4056.3
Home,Germany,9063,25-07-2023 00:00:00,ORDER01312,Bank Transfer,245,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.38,0.063333333,"2,211.2",6.0,594.41,636.96,106.16,6,2,22.4,3.733333333,2211.21
Home,Germany,3024,24-04-2023 00:00:00,ORDER04444,Bank Transfer,949,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.28,0.28,64.6,1.0,89.67,8.78,8.78,1,4,3.27,3.27,64.56
Home,Germany,2969,01-07-2023 00:00:00,ORDER05462,Bank Transfer,121,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.29,0.041428571,"4,159.2",7.0,836.87,1120.2,160.028571429,7,4,19.45,2.778571429,4159.24
Sports,Germany,4019,02-01-2023 00:00:00,ORDER06943,Bank Transfer,37,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.14,0.015555556,"7,468.6",9.0,964.94,1769.71,196.634444444,9,1,37.61,4.178888889,7468.64
Sports,Germany,2898,22-01-2023 00:00:00,ORDER09772,Bank Transfer,699,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.1,0.025,680.0,4.0,188.9,156.95,39.2375,4,4,39.03,9.7575,680.04
Sports,Germany,4461,24-12-2023 00:00:00,ORDER08180,Bank Transfer,389,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.16,0.032,639.0,5.0,152.14,125.56,25.112,5,4,16.76,3.352,638.99
Sports,Germany,9861,18-03-2023 00:00:00,ORDER09752,Bank Transfer,589,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.37,0.123333333,399.8,3.0,211.54,105.03,35.01,3,0,13.23,4.41,399.81
Sports,Germany,6615,23-09-2023 00:00:00,ORDER05630,Bank Transfer,955,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.34,0.034,462.1,10.0,70.02,84.51,8.451,10,0,5.58,0.558,462.13
Sports,Germany,4778,05-05-2023 00:00:00,ORDER04529,Bank Transfer,426,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.14,0.07,"1,690.9",2.0,983.06,447.19,223.595,2,2,27.19,13.595,1690.86
Sports,Germany,2027,06-03-2023 00:00:00,ORDER04514,Bank Transfer,578,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.18,0.09,25.7,2.0,15.64,7.09,3.545,2,2,28.51,14.255,25.65
Sports,Germany,5943,08-11-2023 00:00:00,ORDER06885,Bank Transfer,587,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.34,0.034,167.2,10.0,25.33,40.44,4.044,10,2,25.19,2.519,167.18
Sports,Germany,7129,08-05-2023 00:00:00,ORDER04707,Bank Transfer,658,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.17,0.085,265.1,2.0,159.72,52.39,26.195,2,4,32.54,16.27,265.14
Sports,Germany,3854,26-03-2023 00:00:00,ORDER09010,Bank Transfer,876,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.29,0.096666667,36.3,3.0,17.06,3.68,1.226666667,3,4,41.68,13.893333333,36.34
Sports,Germany,3885,25-04-2023 00:00:00,ORDER02647,Bank Transfer,359,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.19,0.02375,"2,000.6",8.0,308.74,330.47,41.30875,8,1,20,2.5,2000.64
Sports,Germany,8354,24-01-2023 00:00:00,ORDER02959,Bank Transfer,633,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.26,0.13,"1,042.0",2.0,704.04,283.38,141.69,2,2,30.15,15.075,1041.98
Sports,Germany,7081,12-06-2023 00:00:00,ORDER02160,Bank Transfer,602,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.06,0.01,730.7,6.0,129.56,199.84,33.306666667,6,4,45.38,7.563333333,730.72
Sports,Germany,8037,26-09-2023 00:00:00,ORDER01467,Bank Transfer,22,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.14,0.023333333,"2,161.9",6.0,418.98,414.34,69.056666667,6,5,17.19,2.865,2161.94
Sports,Germany,6074,06-02-2023 00:00:00,ORDER01525,Bank Transfer,21,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.38,0.054285714,"3,735.4",7.0,860.69,876.13,125.161428571,7,2,26.87,3.838571429,3735.39
Sports,Germany,3546,05-05-2023 00:00:00,ORDER02958,Bank Transfer,783,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.15,0.15,608.5,1.0,715.89,96.73,96.73,1,5,15.51,15.51,608.51
Sports,Germany,7396,26-11-2023 00:00:00,ORDER07294,Bank Transfer,282,Yes,5 Stars,5,★★★★★,Standard,True,Bank Transfer,1,1,1,0.23,0.115,"1,135.5",2.0,737.34,293.32,146.66,2,3,31.06,15.53,1135.5
Books,UK,8414,05-08-2023 00:00:00,ORDER05409,Bank Transfer,905,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.16,0.04,"1,060.9",4.0,315.74,106.52,26.63,4,0,26.54,6.635,1060.89
Books,UK,3811,25-07-2023 00:00:00,ORDER05263,Bank Transfer,175,Yes,1 Stars,1,★☆☆☆☆,Standard,True,Bank Transfer,1,1,1,0.39,0.065,"2,462.9",6.0,672.93,587.23,97.871666667,6,2,2.67,0.445,2462.92
Books,UK,2768,07-12-2023 00:00:00,ORDER06027,Bank Transfer,773,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.16,0.022857143,900.7,7.0,153.18,194.63,27.804285714,7,0,7.81,1.115714286,900.7
Books,UK,1820,04-10-2023 00:00:00,ORDER05725,Bank Transfer,65,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.39,0.39,14.7,1.0,24.03,3.41,3.41,1,2,48.37,48.37,14.66
Books,UK,7720,06-09-2023 00:00:00,ORDER08639,Bank Transfer,518,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.31,0.03875,359.1,8.0,65.05,103.75,12.96875,8,2,49.5,6.1875,359.08
Books,UK,2415,13-04-2023 00:00:00,ORDER07023,Bank Transfer,322,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.15,0.05,"1,121.6",3.0,439.85,270.24,90.08,3,3,4.35,1.45,1121.62
Books,UK,1592,17-09-2023 00:00:00,ORDER01914,Bank Transfer,198,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.15,0.03,"1,235.1",5.0,290.61,209.88,41.976,5,4,15.65,3.13,1235.09
Books,UK,1349,22-04-2023 00:00:00,ORDER01930,Bank Transfer,185,Yes,2 Stars,2,★★☆☆☆,Standard,True,Bank Transfer,1,1,1,0.31,0.044285714,"2,637.8",7.0,546.13,556.79,79.541428571,7,4,44.64,6.377142857,2637.81
Books,UK,6098,18-01-2023 00:00:00,ORDER04965,Bank Transfer,80,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.22,0.055,726.0,4.0,232.7,84.96,21.24,4,0,3.92,0.98,726.02
Books,UK,6889,21-02-2023 00:00:00,ORDER03657,Bank Transfer,26,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.27,0.03,"2,912.0",9.0,443.23,680.22,75.58,9,0,15.47,1.718888889,2912.02
Books,UK,3120,14-04-2023 00:00:00,ORDER04333,Bank Transfer,697,Yes,3 Stars,3,★★★☆☆,Standard,True,Bank Transfer,1,1,1,0.17,0.056666667,"1,672.2",3.0,671.57,486.9,162.3,3,3,20.73,6.91,1672.21
Books,UK,1632,16-07-2023 00:00:00,ORDER08422,Bank Transfer,999,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.11,0.022,"2,563.6",5.0,576.09,316.01,63.202,5,2,37.72,7.544,2563.6
Books,UK,9840,21-01-2023 00:00:00,ORDER05688,Bank Transfer,210,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.26,0.026,"5,657.6",10.0,764.54,1587.22,158.722,10,2,45.77,4.577,5657.6
Books,UK,9026,16-08-2023 00:00:00,ORDER08025,Bank Transfer,609,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.36,0.036,"3,547.3",10.0,554.27,1027.61,102.761,10,3,27.18,2.718,3547.33
Books,UK,8439,03-03-2023 00:00:00,ORDER01777,Bank Transfer,43,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.21,0.0525,"2,925.1",4.0,925.67,720.73,180.1825,4,5,9.77,2.4425,2925.12
Books,UK,8160,27-06-2023 00:00:00,ORDER07386,Bank Transfer,583,Yes,4 Stars,4,★★★★☆,Standard,True,Bank Transfer,1,1,1,0.13,0.021666667,"2,086.5",6.0,399.71,490.53,81.755,6,5,44.05,7.341666667,2086.49
